,Address,Housing Price,City,Longitude,Latitude,SQ Ft
4297,"1120 S Highland St, Unit 3, Arlington, VA 22204",824900,ArlingtonVA,38.86072,-77.08922,1955.0
4298,"801 S Veitch St, Arlington, VA 22204",1160000,ArlingtonVA,38.866501,-77.081481,2600.0
4299,"2184 S Glebe Rd, Arlington, VA 22204",599000,ArlingtonVA,38.85047,-77.08403,1732.0
4300,"2700 S Grant St, Arlington, VA 22202",1049000,ArlingtonVA,38.849202,-77.0564,2452.0
4301,"1300 Crystal Dr, Ph 12S, Arlington, VA 22202",849000,ArlingtonVA,38.86183,-77.04928,2377.0
4302,"3213 6th St S, Arlington, VA 22204",819000,ArlingtonVA,38.867436,-77.091862,1536.0
4303,"4716 29th St S, Arlington, VA 22206",514900,ArlingtonVA,38.839243,-77.099118,1383.0
4304,"1300 Crystal Dr, Apt 509S, Arlington, VA 22202",774900,ArlingtonVA,38.86183,-77.04928,2089.0
4305,"3600 S Glebe Rd, Unit 329W, Arlington, VA 22202",685000,ArlingtonVA,38.842371,-77.05168,1193.0
4306,"4821 28th St S, Apt B2, Arlington, VA 22206",379000,ArlingtonVA,38.8421,-77.10294,1225.0
4307,"2465 Army Navy Dr, Unit 1 109, Arlington, VA 22206",339900,ArlingtonVA,38.848018,-77.076703,731.0
4308,"1830 Columbia Pike, Apt 106, Arlington, VA 22204",307500,ArlingtonVA,38.86497,-77.07606,1055.0
4309,"4119 S Four Mile Run Dr, Unit 303, Arlington, VA 22204",499000,ArlingtonVA,38.84956,-77.097469,1135.0
4310,"3463 Kemper Rd, Arlington, VA 22206",895000,ArlingtonVA,38.845829,-77.087095,2496.0
4311,"2607 S June St, Arlington, VA 22202",1369900,ArlingtonVA,38.85142,-77.064266,3600.0
4312,"4546 28th Rd S, Unit A, Arlington, VA 22206",299900,ArlingtonVA,38.843847,-77.096938,673.0
4313,"1510 S George Mason Dr, Apt 20, Arlington, VA 22204",215000,ArlingtonVA,38.852875,-77.104819,687.0
4314,"1328 S Rolfe St, Arlington, VA 22204",899900,ArlingtonVA,38.8616185,-77.0745346,2616.0
4315,"1038 21st St S, Arlington, VA 22202",849900,ArlingtonVA,38.85453,-77.064954,2304.0
4316,"2901 B 16th Rd S, Unit 2901B, Arlington, VA 22204",365000,ArlingtonVA,38.856539,-77.085449,872.0
4317,"973 S Rolfe St, Unit 2, Arlington, VA 22204",585000,ArlingtonVA,38.86570165,-77.07559781,1584.0
4318,"1211 S Eads St, Apt 1904, Arlington, VA 22202",839000,ArlingtonVA,38.862121,-77.052498,1437.0
4319,"4167 S Four Mile Run Dr, Unit 102, Arlington, VA 22204",449900,ArlingtonVA,38.84956,-77.097469,1135.0
4320,"4531 28th Rd S, Unit E, Arlington, VA 22206",439500,ArlingtonVA,38.84454,-77.09757,935.0
4321,"1411 S Nelson St, Arlington, VA 22204",1550000,ArlingtonVA,38.856305,-77.093091,4091.0
4322,"1417 S Nelson St, Arlington, VA 22204",1550000,ArlingtonVA,38.856275,-77.092918,4207.0
4323,"5300 Columbia Pike, Apt 916, Arlington, VA 22204",469000,ArlingtonVA,38.853963,-77.116151,1564.0
4324,"1110 Barton St S, Unit 310, Arlington, VA 22204",422900,ArlingtonVA,38.861375,-77.083795,1086.0
4325,"4077 S Four Mile Run Dr, Unit 403, Arlington, VA 22204",470000,ArlingtonVA,38.84852,-77.09696,1135.0
4326,"1118 S Highland St, Unit 3, Arlington, VA 22204",824900,ArlingtonVA,38.860672,-77.089151,1995.0
4327,"4611 30th Rd S, Unit 1901, Arlington, VA 22206",549900,ArlingtonVA,38.839157,-77.096009,1383.0
4328,"2911 S Woodstock St, Apt A, Arlington, VA 22206",495000,ArlingtonVA,38.841554,-77.09677,1180.0
4329,"2321 25th St S, Unit 2 206, Arlington, VA 22206",459900,ArlingtonVA,38.84762,-77.07679,1056.0
4330,"4500 S Four Mile Run Dr, Apt 415, Arlington, VA 22204",384900,ArlingtonVA,38.853674,-77.106297,1152.0
4331,"504 S George Mason Dr, Arlington, VA 22204",750000,ArlingtonVA,38.864194,-77.104797,2047.0
4332,"989 S Buchanan St, Unit 418, Arlington, VA 22204",570000,ArlingtonVA,38.85706161,-77.1079094,910.0
4333,"1300 S Arlington Ridge Rd, Apt 314, Arlington, VA 22202",289000,ArlingtonVA,38.861609,-77.067356,1032.0
4334,"3237 S Utah St, Arlington, VA 22206",525000,ArlingtonVA,38.83627,-77.088006,1500.0
4335,"3133 S Glebe Rd, Arlington, VA 22202",599900,ArlingtonVA,38.845886,-77.063471,1026.0
4336,"3459 Kemper Rd, Arlington, VA 22206",725000,ArlingtonVA,38.845724,-77.087074,1409.0
4337,"1601 13th St S, Arlington, VA 22204",1495000,ArlingtonVA,38.863488,-77.07123,4620.0
4338,"1200 S Arlington Ridge Rd, Apt 514, Arlington, VA 22202",232500,ArlingtonVA,38.862991,-77.066638,724.0
4339,"1504 S Stafford St, Arlington, VA 22204",1175020,ArlingtonVA,38.854124,-77.099743,3158.0
4340,"3301 S Stafford St, Apt B1, Arlington, VA 22206",320000,ArlingtonVA,38.832973,-77.086079,711.0
4341,"4618 28th Rd S, Apt B, Arlington, VA 22206",385000,ArlingtonVA,38.842573,-77.098094,875.0
4342,"3650 S Glebe Rd, Unit 665, Arlington, VA 22202",659000,ArlingtonVA,38.842089,-77.051174,1193.0
4343,"2300 S Rolfe St, Arlington, VA 22202",949900,ArlingtonVA,38.852672,-77.073147,2928.0
4344,"4100 32nd Rd S, Apt B2, Arlington, VA 22206",499900,ArlingtonVA,38.835611,-77.085691,1290.0
4345,"1300 Army Navy Dr, Apt 315, Arlington, VA 22202",325000,ArlingtonVA,38.863471,-77.067261,978.0
4346,"3565 S Stafford St, Unit A, Arlington, VA 22206",725000,ArlingtonVA,38.829373,-77.086648,1800.0
4347,"1805 Crystal Dr, Unit 215S, Arlington, VA 22202",399900,ArlingtonVA,38.856575,-77.048823,652.0
4348,"4204 36th St S, Apt B2, Arlington, VA 22206",480000,ArlingtonVA,38.828601,-77.08879,1378.0
4349,"1101 S Arlington Ridge Rd, Apt 402, Arlington, VA 22202",998000,ArlingtonVA,38.863948,-77.065585,2485.0
4350,"4815 27th Rd S, Arlington, VA 22206",499900,ArlingtonVA,38.843051,-77.101574,1383.0
4351,"2028 S Quincy St, Arlington, VA 22204",525000,ArlingtonVA,38.849207,-77.09406,1072.0
4352,"2055 26th St S, Unit 5 103, Arlington, VA 22206",475000,ArlingtonVA,38.848018,-77.076703,1056.0
4353,"1644 S Stafford St, Arlington, VA 22204",699900,ArlingtonVA,38.852042,-77.098534,2016.0
4354,"1107 S Walter Reed Dr, Apt 402, Arlington, VA 22204",649900,ArlingtonVA,38.861371,-77.08668,1290.0
4355,"700 S Arlington Mill Dr, Apt 301, Arlington, VA 22204",230000,ArlingtonVA,38.859706,-77.114153,539.0
4356,"4827 28th St S, Unit A, Arlington, VA 22206",479500,ArlingtonVA,38.841317,-77.103719,1383.0
4357,"4849 27th Rd S, Arlington, VA 22206",599900,ArlingtonVA,38.84247,-77.10256,1689.0
4358,"4089 S Four Mile Run Dr, Unit 202, Arlington, VA 22204",499900,ArlingtonVA,38.84956,-77.097469,1135.0
4359,"1559 13th St S, Arlington, VA 22204",879000,ArlingtonVA,38.863461,-77.071024,2274.0
4360,"1211 S Eads St, Apt 2101, Arlington, VA 22202",1760000,ArlingtonVA,38.862121,-77.052498,2937.0
4361,"1300 Army Navy Dr, Apt 503, Arlington, VA 22202",320000,ArlingtonVA,38.863471,-77.067261,900.0
4362,"2321 25th St S, Unit 2 201, Arlington, VA 22206",340000,ArlingtonVA,38.848018,-77.076703,731.0
4363,"4844 28th St S, Unit A, Arlington, VA 22206",539999,ArlingtonVA,38.840472,-77.102187,1383.0
4364,"3600 S Glebe Rd, Unit 208W, Arlington, VA 22202",405000,ArlingtonVA,38.842371,-77.05168,669.0
4365,"2596 D S Arlington Mill Dr, Unit 4, Arlington, VA 22206",285000,ArlingtonVA,38.843506,-77.094528,623.0
4366,"4501 Arlington Blvd, Apt 227, Arlington, VA 22203",243500,ArlingtonVA,38.869446,-77.108827,819.0
4367,"1200 Crystal Dr, Ph 18, Arlington, VA 22202",3495000,ArlingtonVA,38.862203,-77.049166,7300.0
4368,"4629 36th St S, Apt A2, Arlington, VA 22206",517000,ArlingtonVA,38.833496,-77.092965,1490.0
4369,"2614 J S J S Arlington Mill 10 Dr, Unit 10, Arlington, VA 22206",424990,ArlingtonVA,38.844025,-77.093536,913.0
4370,"1700 14th St S, Arlington, VA 22204",649900,ArlingtonVA,38.861425,-77.072745,1768.0
4371,"1211 S Eads St, Apt 1005, Arlington, VA 22202",499000,ArlingtonVA,38.862121,-77.052498,1030.0
4372,"1805 Crystal Dr, Unit 810S, Arlington, VA 22202",599990,ArlingtonVA,38.856575,-77.048823,993.0
4373,"1300 Army Navy Dr, Apt 817, Arlington, VA 22202",459000,ArlingtonVA,38.863471,-77.067261,1279.0
4374,"814 S Arlington Mill Dr, Unit 6 104, Arlington, VA 22204",268000,ArlingtonVA,38.859706,-77.114153,692.0
4375,"3650 S Glebe Rd, Unit 844, Arlington, VA 22202",480000,ArlingtonVA,38.842089,-77.051174,824.0
4376,"989 S Buchanan St, Unit 410, Arlington, VA 22204",399000,ArlingtonVA,38.85707,-77.10858,800.0
4377,"3907 9th Rd S, Arlington, VA 22204",585000,ArlingtonVA,38.860391,-77.09765,1632.0
4378,"1515 S George Mason Dr, Apt 3, Arlington, VA 22204",225000,ArlingtonVA,38.851699,-77.10446,687.0
4379,"5300 Columbia Pike, Apt 708, Arlington, VA 22204",325000,ArlingtonVA,38.853963,-77.116151,1232.0
4380,"4524 28th Rd S, Unit 13 6, Arlington, VA 22206",479000,ArlingtonVA,38.844651,-77.097156,1062.0
4381,"3650 S Glebe Rd, Unit 542, Arlington, VA 22202",637000,ArlingtonVA,38.842089,-77.051174,1242.0
4382,"4612 28th Rd S, Unit D, Arlington, VA 22206",385000,ArlingtonVA,38.842516,-77.098068,800.0
4383,"1200 S Arlington Ridge Rd, Apt 103, Arlington, VA 22202",215000,ArlingtonVA,38.862991,-77.066638,708.0
4384,"818 S Adams St, Arlington, VA 22204",887777,ArlingtonVA,38.865479,-77.084156,2160.0
4385,"3749 S Four Mile Run Dr, Arlington, VA 22206",585000,ArlingtonVA,38.846102,-77.091063,1184.0
4386,"4501 Arlington Blvd, Apt 511, Arlington, VA 22203",205000,ArlingtonVA,38.869446,-77.108827,533.0
4387,"4617 28th Rd S, Unit B, Arlington, VA 22206",390000,ArlingtonVA,38.843561,-77.099585,875.0
4388,"4600 S Four Mile Run Dr, Apt 323, Arlington, VA 22204",164000,ArlingtonVA,38.854823,-77.108139,668.0
4389,"2520 5th St S, Arlington, VA 22204",669999,ArlingtonVA,38.868811,-77.0866,1232.0
4390,"1005 S Queen St, Arlington, VA 22204",899900,ArlingtonVA,38.865247,-77.073965,2592.0
4391,"3600 S Glebe Rd, Unit 511W, Arlington, VA 22202",385000,ArlingtonVA,38.841558,-77.051121,658.0
4392,"1665 S Hayes St, Unit 1A, Arlington, VA 22202",609990,ArlingtonVA,38.858804,-77.058364,1232.0
4393,"1300 Army Navy Dr, Apt 104, Arlington, VA 22202",344000,ArlingtonVA,38.863471,-77.067261,900.0
4394,"4625 36th St S, Unit B, Arlington, VA 22206",725000,ArlingtonVA,38.833496,-77.092965,1830.0
4395,"2542 S Walter Reed Dr, Unit A, Arlington, VA 22206",724900,ArlingtonVA,38.844703,-77.100738,1424.0
4396,"1805 Crystal Dr, Unit 418S, Arlington, VA 22202",689900,ArlingtonVA,38.85657,-77.04882,1150.0
4397,"3549 S Utah St, Arlington, VA 22206",469000,ArlingtonVA,38.830611,-77.089415,1400.0
4398,"5041 7th Rd S, Apt 102, Arlington, VA 22204",340000,ArlingtonVA,38.860334,-77.116694,1063.0
4399,"2625 S Walter Reed Dr, Unit B, Arlington, VA 22206",405000,ArlingtonVA,38.84165,-77.104889,875.0
4400,"4102 32nd Rd S, Apt B1, Arlington, VA 22206",469900,ArlingtonVA,38.835611,-77.085691,1290.0
4401,"4500 S Four Mile Run Dr, Apt 801, Arlington, VA 22204",399900,ArlingtonVA,38.853674,-77.106297,1448.0
4402,"3201 S Stafford St, Apt A2, Arlington, VA 22206",499000,ArlingtonVA,38.83695,-77.08509,1490.0
4403,"5107 10th St S, Apt 4, Arlington, VA 22204",230000,ArlingtonVA,38.854664,-77.113372,835.0
4404,"4067 Columbia Pike, Arlington, VA 22204",750000,ArlingtonVA,38.859427,-77.099755,1664.0
4405,"4640 28th Rd S, Unit B, Arlington, VA 22206",385000,ArlingtonVA,38.841942,-77.098639,875.0
4406,"989 S Buchanan St, Unit 408, Arlington, VA 22204",265000,ArlingtonVA,38.857075,-77.108585,454.0
4407,"800 S Arlington Mill Dr, Unit 13101, Arlington, VA 22204",248900,ArlingtonVA,38.859706,-77.114153,692.0
4408,"5608 8th St S, Arlington, VA 22204",480000,ArlingtonVA,38.856397,-77.123151,816.0
4409,"1101 S Arlington Ridge Rd, Apt 702, Arlington, VA 22202",920000,ArlingtonVA,38.863948,-77.065585,2485.0
4410,"1805 Crystal Dr, Unit 717S, Arlington, VA 22202",400000,ArlingtonVA,38.856526,-77.048765,855.0
4411,"3701 5th St S, Apt 205, Arlington, VA 22204",309900,ArlingtonVA,38.866872,-77.098091,720.0
4412,"4225 32nd Rd S, Arlington, VA 22206",584999,ArlingtonVA,38.836374,-77.086577,1500.0
4413,"916 N Cleveland St, Arlington, VA 22201",1999500,ArlingtonVA,38.883606,-77.088974,6806.0
4414,"6940 Fairfax Dr, Unit 402, Arlington, VA 22213",499999,ArlingtonVA,38.888875,-77.164593,986.0
4415,"1201 N Garfield St, Apt 616, Arlington, VA 22201",699900,ArlingtonVA,38.886901,-77.093444,1039.0
4416,"1520 N Randolph St, Arlington, VA 22207",999990,ArlingtonVA,38.889774,-77.110799,1340.0
4417,"1804 S Nelson St, Arlington, VA 22204",745000,ArlingtonVA,38.852759,-77.092002,1105.0
4418,"5065 7th Rd S, Apt 102, Arlington, VA 22204",369000,ArlingtonVA,38.86066,-77.11706,1282.0
4419,"5565 Columbia Pike, Apt 615, Arlington, VA 22204",213750,ArlingtonVA,38.85396,-77.121527,1049.0
4420,"1805 S Pollard St, Arlington, VA 22204",1100000,ArlingtonVA,38.852246,-77.093911,4623.0
4421,"1276 N Wayne St, Apt 1125, Arlington, VA 22201",719900,ArlingtonVA,38.887984,-77.086852,1135.0
4422,"3834 N Tazewell St, Arlington, VA 22207",1149900,ArlingtonVA,38.922296,-77.126667,3444.0
4423,"1603 S Hayes St, Unit 1, Arlington, VA 22202",614900,ArlingtonVA,38.859284,-77.058402,1232.0
4424,"5205 11th St S, Arlington, VA 22204",499900,ArlingtonVA,38.85174,-77.115036,950.0
4425,"2349 9th St S, Arlington, VA 22204",699000,ArlingtonVA,38.865361,-77.083422,2392.0
4426,"5630 19th St N, Arlington, VA 22205",950000,ArlingtonVA,38.889547,-77.137774,2186.0
4427,"500 S Kensington St, Arlington, VA 22204",750000,ArlingtonVA,38.862047,-77.125667,1700.0
4428,"5101 8th Rd S, Apt 103, Arlington, VA 22204",184900,ArlingtonVA,38.858678,-77.11587,781.0
4429,"2645 S Walter Reed Dr, Unit D, Arlington, VA 22206",375000,ArlingtonVA,38.84165,-77.104889,800.0
4430,"4241 Columbia Pike, Apt 403, Arlington, VA 22204",212000,ArlingtonVA,38.858628,-77.103359,719.0
4431,"1111 19th St N, Apt 2401, Arlington, VA 22209",2595000,ArlingtonVA,38.897505,-77.070141,2165.0
4432,"2714 Franklin Rd, Arlington, VA 22201",2249000,ArlingtonVA,38.890023,-77.09131,3720.0
4433,"5101 N Carlin Springs Rd, Arlington, VA 22203",749914,ArlingtonVA,38.873534,-77.119005,1750.0
4434,"2209 12th Ct N, Arlington, VA 22201",1169900,ArlingtonVA,38.887076,-77.084853,2294.0
4435,"4141 N Henderson Rd, Apt 302, Arlington, VA 22203",364800,ArlingtonVA,38.875855,-77.109484,926.0
4436,"1014 N Cleveland St, Arlington, VA 22201",969000,ArlingtonVA,38.884989,-77.089223,2160.0
4437,"5880 Arlington Blvd, Arlington, VA 22204",999999,ArlingtonVA,38.86587,-77.131881,4042.0
4438,"1624 12th St S, Arlington, VA 22204",1780000,ArlingtonVA,38.863755,-77.072588,4281.0
4439,"1201 S Barton St, Unit 158, Arlington, VA 22204",323000,ArlingtonVA,38.86157,-77.08263,800.0
4440,"3830 9th St N, Apt 208E, Arlington, VA 22203",410000,ArlingtonVA,38.880961,-77.105755,668.0
4441,"6038 21st St N, Arlington, VA 22205",850000,ArlingtonVA,38.889016,-77.146343,1135.0
4442,"1050 N Taylor St, Unit 1 710, Arlington, VA 22201",625000,ArlingtonVA,38.883371,-77.113377,1106.0
4443,"1111 19th St N, Apt 1406, Arlington, VA 22209",1159999,ArlingtonVA,38.897505,-77.070141,1232.0
4444,"4715 38th Pl N, Arlington, VA 22207",1349000,ArlingtonVA,38.918428,-77.136247,2990.0
4445,"900 N Stafford St, Apt 2402, Arlington, VA 22203",324900,ArlingtonVA,38.8813,-77.11077,585.0
4446,"880 N Pollard St, Apt 506, Arlington, VA 22203",400000,ArlingtonVA,38.880942,-77.107049,735.0
4447,"951 S Rolfe St, Unit 2, Arlington, VA 22204",599000,ArlingtonVA,38.86599,-77.07574,1584.0
4448,"3877 30th St N, Arlington, VA 22207",1599000,ArlingtonVA,38.914085,-77.1119,3370.0
4449,"2631 S Uhle St, Arlington, VA 22206",649000,ArlingtonVA,38.846892,-77.073934,1512.0
4450,"1111 19th St N, Apt 2204, Arlington, VA 22209",499000,ArlingtonVA,38.897505,-77.070141,570.0
4451,"1411 Key Blvd, Apt 308, Arlington, VA 22209",625000,ArlingtonVA,38.89676,-77.073789,853.0
4452,"1011 Arlington Blvd, Apt 527, Arlington, VA 22209",150000,ArlingtonVA,38.891894,-77.068797,401.0
4453,"2109 N Rolfe St, Apt D, Arlington, VA 22209",769900,ArlingtonVA,38.89888,-77.08026,1478.0
4454,"4018 N Stafford St, Arlington, VA 22207",2695000,ArlingtonVA,38.925871,-77.130082,7020.0
4455,"3604 N Upland St, Arlington, VA 22207",1025000,ArlingtonVA,38.917407,-77.124982,1396.0
4456,"888 N Quincy St, Unit 612, Arlington, VA 22203",799000,ArlingtonVA,38.880873,-77.107973,1254.0
4457,"900 N Taylor St, Apt 1808, Arlington, VA 22203",100000,ArlingtonVA,38.881067,-77.113296,634.0
4458,"1200 N Nash St, Apt 506, Arlington, VA 22209",245000,ArlingtonVA,38.88927,-77.07279,485.0
4459,"3536 S Stafford St, Apt B1, Arlington, VA 22206",499900,ArlingtonVA,38.830281,-77.088171,1100.0
4460,"3716 N Nelson St, Arlington, VA 22207",2849777,ArlingtonVA,38.922635,-77.119127,6674.0
4461,"1021 N Garfield St, Apt 514, Arlington, VA 22201",550000,ArlingtonVA,38.885516,-77.093272,873.0
4462,"1016 S Wayne St, Apt 206, Arlington, VA 22204",384500,ArlingtonVA,38.86284,-77.08189,986.0
4463,"5006 S Chesterfield Rd, Arlington, VA 22206",653000,ArlingtonVA,38.845194,-77.108612,1578.0
4464,"1029 N Stuart St, Apt 502, Arlington, VA 22201",430000,ArlingtonVA,38.883094,-77.111314,732.0
4465,"2522 S Monroe St, Arlington, VA 22206",520000,ArlingtonVA,38.845084,-77.087935,1203.0
4466,"1221 S Buchanan St, Arlington, VA 22204",474900,ArlingtonVA,38.853211,-77.107689,1152.0
4467,"900 N Taylor St, Apt 807, Arlington, VA 22203",89000,ArlingtonVA,38.88134,-77.11431,727.0
4468,"2001 15th St N, Apt 203, Arlington, VA 22201",465000,ArlingtonVA,38.891212,-77.08144,695.0
4469,"1600 N Oak St, Apt 831, Arlington, VA 22209",424900,ArlingtonVA,38.893199,-77.073775,750.0
4470,"18 N Garfield St, Arlington, VA 22201",1774888,ArlingtonVA,38.873757,-77.091596,4357.0
4471,"900 N Taylor St, Apt 1908, Arlington, VA 22203",1200,ArlingtonVA,38.881067,-77.113296,696.0
4472,"900 N Taylor St, Apt 1916, Arlington, VA 22203",1900,ArlingtonVA,38.881067,-77.113296,1107.0
4473,"900 N Taylor St, Apt 1424, Arlington, VA 22203",1100,ArlingtonVA,38.881067,-77.113296,775.0
4474,"900 N Taylor St, Apt 1811, Arlington, VA 22203",4342,ArlingtonVA,38.881067,-77.113296,634.0
4475,"7983 E Boulevard Dr, Alexandria, VA 22308",10750000,Alexandria,38.739586,-77.045974,25500.0
4476,"6126 Valley View Dr, Alexandria, VA 22310",439000,Alexandria,38.783674,-77.14953,3250.0
4477,"5915 Dawes Ave, Alexandria, VA 22311",2000000,Alexandria,38.833698,-77.1349,2648.0
4478,"8627 Woodlawn Ct, Alexandria, VA 22309",650000,Alexandria,38.72343,-77.123096,620.0
4479,"6603 Morning View Ct, Alexandria, VA 22315",406000,Alexandria,38.741217,-77.169374,1008.0
4480,"2824 James Dr, Alexandria, VA 22303",450000,Alexandria,38.795398,-77.08086,1092.0
4481,"2840 Memorial St, Alexandria, VA 22306",369000,Alexandria,38.769712,-77.081133,1920.0
4482,"6306 Still Spring Pl, Alexandria, VA 22315",929999,Alexandria,38.781036,-77.136434,4599.0
4483,"6331 Steinway St, Alexandria, VA 22315",629000,Alexandria,38.757943,-77.160939,1517.0
4484,"1211 Lyndale Dr, Alexandria, VA 22308",1926705,Alexandria,38.750211,-77.056135,6510.0
4485,"8224 La Faye Ct, Alexandria, VA 22306",520000,Alexandria,38.735347,-77.079878,2310.0
4486,"2816 Dart Dr, Alexandria, VA 22306",639424,Alexandria,38.758675,-77.080925,1871.0
4487,"6545 Grange Ln, Unit 303, Alexandria, VA 22315",410000,Alexandria,38.776496,-77.138074,1280.0
4488,"8104 Brown Ct, Alexandria, VA 22306",515000,Alexandria,38.738863,-77.085942,1033.0
4489,"2103 Stirrup Ln, Alexandria, VA 22308",899000,Alexandria,38.72633,-77.06679,2277.0
4490,"5812 Colfax Ave, Alexandria, VA 22311",990000,Alexandria,38.837725,-77.132044,1029.0
4491,"03 Dart Dr, Alexandria, VA 22306",569990,Alexandria,38.7593762,-77.08234867,1480.0
4492,"3099 Woodland Ln, Alexandria, VA 22309",1118500,Alexandria,38.72205,-77.08695,4082.0
4493,"4510 Kling Dr, Alexandria, VA 22312",675000,Alexandria,38.825152,-77.143398,2300.0
4494,"6027 Katelyn Ct, Alexandria, VA 22310",653000,Alexandria,38.78719,-77.137435,1696.0
4495,"6621 Wakefield Dr, Apt 713, Alexandria, VA 22307",240000,Alexandria,38.772268,-77.055992,977.0
4496,"3310 Clayborne Ave, Alexandria, VA 22306",799000,Alexandria,38.768363,-77.088127,1104.0
4497,"4310 Rock Creek Rd, Alexandria, VA 22306",549900,Alexandria,38.766377,-77.104783,1800.0
4498,"8737 Lukens Ln, Alexandria, VA 22309",1195000,Alexandria,38.719637,-77.118031,2521.0
4499,"4417 Elmwood Dr, Alexandria, VA 22310",1124999,Alexandria,38.801133,-77.109486,3720.0
4500,"1014 Croton Dr, Alexandria, VA 22308",799000,Alexandria,38.726076,-77.04846,1750.0
4501,"6631 Tunlaw Ct, Alexandria, VA 22312",889000,Alexandria,38.816139,-77.172806,4176.0
4502,"8042 Saint Annes Ct, Alexandria, VA 22309",439000,Alexandria,38.739635,-77.110868,1408.0
4503,"6411 Pickett St, Alexandria, VA 22306",1380000,Alexandria,38.778584,-77.081802,5414.0
4504,"2451 Midtown Ave, Apt 111, Alexandria, VA 22303",435000,Alexandria,38.796646,-77.074326,1242.0
4505,"7160 Barry Rd, Alexandria, VA 22315",749999,Alexandria,38.761488,-77.168088,3360.0
4506,"8916 Mangum Pl, Alexandria, VA 22308",949000,Alexandria,38.713779,-77.070301,2712.0
4507,"6515 Bluebill Ln, Alexandria, VA 22307",1919500,Alexandria,38.776422,-77.063664,6874.0
4508,"7306 Mountaineer Dr, Alexandria, VA 22306",789493,Alexandria,38.759125,-77.080971,2558.0
4509,"2881 Lowen Valley Rd, Alexandria, VA 22303",849900,Alexandria,38.782782,-77.081534,2639.0
